flow_id_col1,flow_id_col2,flow_id_col4,flow_id_col5,per_flow_max
h8,h30,540,540,14
h1,h140,48,48,13
h1,h23,161,161,13
h1,h65,1344,1344,13
h1,h91,177,177,13
h13,h56,410,410,13
h13,h6,828,828,13
h15,h10,453,453,13
h15,h9,1317,1317,13
h16,h67,1281,1281,13
h17,h60,469,469,13
h18,h119,787,787,13
h19,h23,719,719,13
h20,h52,881,881,13
h21,h10,606,606,13
h21,h98,57,57,13
h25,h99,238,238,13
h26,h117,737,737,13
h27,h132,47,47,13
h27,h28,1067,1067,13
h29,h120,1511,1511,13
h29,h89,384,384,13
h30,h103,268,268,13
h30,h129,864,864,13
h30,h6,894,894,13
h31,h87,93,93,13
h32,h133,751,751,13
h32,h39,1459,1459,13
h32,h63,380,380,13
h4,h15,526,526,13
h4,h59,29,29,13
h4,h78,120,120,13
h7,h121,799,799,13
h7,h6,1492,1492,13
h8,h29,127,127,13
h8,h43,603,603,13
h9,h130,293,293,13
h9,h54,156,156,13
h1,h95,1064,1064,12
h10,h12,808,808,12
h10,h43,619,619,12
h11,h115,1011,1011,12
h11,h58,920,920,12
h12,h132,562,562,12
h12,h44,262,262,12
h12,h56,589,589,12
h12,h77,600,600,12
h13,h57,24,24,12
h14,h1,1307,1307,12
h14,h47,1273,1273,12
h15,h20,1446,1446,12
h17,h85,640,640,12
h18,h46,1162,1162,12
h19,h100,407,407,12
h19,h114,978,978,12
h2,h131,80,80,12
h2,h30,1105,1105,12
h20,h41,604,604,12
h21,h103,804,804,12
h21,h143,1239,1239,12
h21,h35,933,933,12
h22,h106,28,28,12
h22,h13,649,649,12
h23,h22,1330,1330,12
h24,h7,266,266,12
h25,h24,814,814,12
h25,h92,817,817,12
h27,h28,758,758,12
h3,h100,438,438,12
h3,h121,602,602,12
h3,h66,82,82,12
h30,h103,179,179,12
h32,h69,941,941,12
h5,h25,1278,1278,12
h5,h35,536,536,12
h5,h65,147,147,12
h6,h55,414,414,12
h7,h58,610,610,12
h1,h126,1171,1171,11
h10,h141,744,744,11
h10,h32,1070,1070,11
h11,h144,1411,1411,11
h12,h131,997,997,11
h12,h26,280,280,11
h13,h111,481,481,11
h13,h131,588,588,11
h13,h70,1022,1022,11
h14,h107,472,472,11
h15,h125,616,616,11
